,Unnamed: 0,site_code,lon,lat,site_name,city,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
54,54,1103A,123.4264,41.8467,陵东街,沈阳,116.62,94.48,107.58,99.83,76.39,49.7,46.06,42.29,55.01,82.66,97.42,91.01
55,55,1104A,123.4114,41.7653,文化路,沈阳,121.3,98.32,109.98,102.22,84.33,55.18,51.74,45.84,55.91,83.64,92.14,96.3
56,56,1105A,123.4678,41.7867,小河沿,沈阳,122.25,97.19,106.07,98.96,77.11,52.01,48.5,41.53,51.16,79.8,94.06,96.33
57,57,1106A,123.4017,41.7972,太原街,沈阳,116.84,99.13,110.39,100.6,76.43,52.62,48.88,44.62,53.96,79.55,93.32,94.12
58,58,1108A,123.3783,41.9228,京沈街,沈阳,103.42,88.13,103.16,105.32,90.96,55.8,51.52,46.13,56.4,74.64,83.86,85.76
59,59,1109A,121.612,38.9741,甘井子,大连,82.41,78.17,89.49,85.55,74.05,55.17,41.62,38.86,44.74,60.15,76.02,72.97
60,60,1110A,121.565,38.9511,周水子,大连,86.15,78.64,90.09,80.03,70.31,47.55,38.32,35.47,43.35,61.19,81.67,78.66
61,61,1111A,121.5637,38.8845,星海三站,大连,75.26,68.46,75.55,68.44,59.87,44.64,35.08,33.85,41.43,56.27,71.1,67.24
62,62,1112A,121.6302,38.9117,青泥洼桥,大连,76.42,70.96,84.95,76.31,62.29,42.95,36.86,34.56,38.79,54.37,73.4,68.04
63,63,1113A,121.6251,38.8638,傅家庄,大连,70.36,63.37,71.5,64.32,56.21,36.41,31.37,33.22,34.36,47.14,66.06,65.44
64,64,1115A,121.2529,38.8061,旅顺,大连,69.08,61.77,71.3,65.08,53.56,33.01,27.94,30.92,32.96,43.29,59.4,61.03
65,65,1116A,121.7485,39.1311,金州,大连,83.44,79.43,92.17,83.29,69.25,45.67,37.43,36.66,43.77,59.39,77.54,76.97
66,66,1117A,121.7811,39.0496,开发区,大连,75.95,73.54,81.02,72.38,61.25,42.47,35.65,33.62,39.31,54.29,71.19,70.31
67,67,1119A,125.3325,43.9166,食品厂,长春,106.52,84.87,101.04,115.41,86.99,54.12,54.18,43.08,56.35,81.67,86.44,84.15
68,68,1120A,125.2863,43.9027,客车厂,长春,96.89,77.57,91.56,106.13,79.57,54.29,51.78,41.5,55.19,78.16,78.03,78.03
69,69,1121A,125.2841,43.8463,邮电学院,长春,112.87,90.36,104.78,114.52,81.04,55.79,53.84,41.99,51.32,85.49,87.4,88.27
70,70,1123A,125.3297,43.8805,园林处,长春,88.89,70.95,81.61,94.7,64.91,45.85,44.38,34.67,39.72,61.46,69.55,69.38
71,71,1124A,125.4605,43.79,净月潭,长春,77.0,59.79,68.61,79.08,50.05,31.35,29.85,22.39,24.02,46.79,62.56,63.21
72,72,1126A,125.3863,43.8447,经开区环卫处,长春,104.83,80.13,91.88,108.8,73.72,47.51,42.94,35.7,42.82,71.76,77.22,75.44
73,73,1127A,125.245,43.7783,高新区管委会,长春,103.01,77.64,89.22,107.35,72.71,47.32,46.97,35.98,43.51,73.01,77.94,78.51
74,74,1128A,125.1761,43.8325,岱山公园,长春,104.6,82.09,92.94,108.2,77.76,51.84,49.42,40.89,49.78,75.16,80.2,86.91
75,75,1129A,126.5422,45.755,岭北(对照点),哈尔滨,113.5,85.24,72.68,99.31,62.61,36.09,38.67,33.77,37.71,61.43,88.22,90.59
76,76,1130A,126.561,45.8167,松北商大,哈尔滨,110.59,81.6,71.78,91.22,56.46,36.02,39.75,29.31,36.27,58.25,84.29,97.2
77,77,1131A,126.979,45.5419,阿城会宁,哈尔滨,123.77,97.09,77.52,105.88,57.0,36.6,40.64,32.75,38.27,65.48,87.44,94.84
78,78,1133A,126.689,45.7733,太平宏伟公园,哈尔滨,135.23,101.1,87.88,105.99,65.37,42.28,43.29,38.13,45.36,67.53,92.35,102.42
79,79,1134A,126.635,45.7667,道外承德广场,哈尔滨,113.05,91.03,84.32,109.18,70.21,45.72,47.14,39.49,44.71,67.36,87.64,87.15
80,80,1137A,126.593,45.7478,道里建国路,哈尔滨,114.5,87.68,74.84,90.92,57.65,39.48,43.01,33.3,38.33,58.16,78.2,85.11
81,81,1138A,126.615,45.61,平房东轻厂,哈尔滨,118.33,88.21,76.11,99.7,55.49,36.63,36.69,31.8,34.47,57.41,79.86,90.02
82,82,1142A,121.478,31.2036,十五厂,上海,67.84,59.37,62.52,65.82,57.57,41.11,43.28,37.41,38.71,44.39,55.05,64.26
83,83,1143A,121.467,31.3008,虹口,上海,65.16,55.86,58.92,61.47,54.46,39.99,39.81,37.17,38.93,42.65,55.03,64.7
84,84,1144A,121.412,31.1654,徐汇上师大,上海,67.19,56.01,59.71,65.05,57.79,41.77,41.72,39.12,39.07,44.7,55.05,64.89
85,85,1147A,121.425,31.2261,静安监测站,上海,69.76,58.15,61.53,64.95,57.59,42.88,44.92,42.87,42.48,48.11,59.77,67.97
86,86,1148A,121.703,31.1907,浦东川沙,上海,62.7,52.15,54.17,57.03,51.25,36.07,40.3,35.97,35.39,40.97,51.39,58.98
87,87,1149A,121.533,31.2284,浦东新区监测站,上海,65.11,55.43,58.66,61.35,54.72,40.71,41.53,36.01,36.96,42.66,53.26,62.43
88,88,1150A,121.577,31.2071,浦东张江,上海,69.77,59.85,60.55,63.9,55.51,40.62,40.82,36.07,37.5,43.29,55.5,66.44
89,89,1151A,118.8086,32.1065,迈皋桥,南京,114.48,87.08,96.31,87.44,77.95,60.11,49.78,47.2,54.64,66.32,81.78,105.59
90,90,1152A,118.7538,32.0551,草场门,南京,104.11,79.98,85.03,76.68,68.2,48.13,37.4,36.96,45.62,60.4,75.17,97.92
91,91,1153A,118.7794,32.0745,山西路,南京,114.55,86.74,92.19,86.47,78.77,55.76,47.24,46.12,53.55,66.22,80.33,104.76
92,92,1154A,118.7752,32.0023,中华门,南京,108.1,84.32,92.56,84.67,73.76,52.38,43.09,40.9,48.97,60.8,77.63,99.24
93,93,1155A,118.8109,32.0309,瑞金路,南京,105.61,81.97,87.99,79.89,70.32,55.04,48.09,46.64,52.28,66.72,82.92,104.73
94,94,1156A,118.7997,32.0754,玄武湖,南京,101.77,76.62,81.66,69.32,60.56,44.33,38.73,37.37,41.74,54.73,70.02,96.49
95,95,1158A,118.7356,31.9996,奥体中心,南京,121.02,91.12,98.35,91.47,83.0,61.51,48.53,48.15,56.03,71.42,86.61,109.59
96,96,1159A,118.9125,32.1028,仙林大学城,南京,107.25,81.74,87.61,81.39,74.35,56.01,46.99,45.75,53.13,62.78,78.01,97.35
97,97,1160A,120.561,31.2472,上方山(对照点),苏州,87.44,66.35,70.7,72.58,60.6,47.64,45.81,42.04,45.51,51.09,63.57,82.34
