,Unnamed: 0,site_code,lon,lat,site_name,city,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
86,86,1134A,126.635,45.7667,道外承德广场,哈尔滨,88.28,67.76,47.37,54.06,26.22,19.71,19.83,15.57,16.96,35.96,63.35,66.56
87,87,1137A,126.593,45.7478,道里建国路,哈尔滨,95.69,70.49,52.27,52.6,27.06,20.85,22.06,16.12,18.45,40.16,68.85,74.4
88,88,1138A,126.615,45.61,平房东轻厂,哈尔滨,104.86,76.64,51.95,59.97,23.82,18.02,20.94,16.54,16.38,38.63,71.23,76.83
89,89,1142A,121.478,31.2036,十五厂,上海,55.17,45.0,43.27,42.96,38.62,33.94,30.45,25.01,26.33,26.34,37.4,50.72
90,90,1144A,121.412,31.1654,徐汇上师大,上海,57.13,45.41,42.66,41.47,36.64,34.08,27.97,22.79,24.46,25.64,36.96,51.83
91,91,1145A,121.536,31.2659,杨浦四漂,上海,53.29,42.9,43.71,41.1,36.46,33.88,29.04,23.28,24.31,24.55,36.62,51.14
92,92,1147A,121.425,31.2261,静安监测站,上海,56.43,44.34,42.58,41.57,37.5,33.44,28.99,24.16,26.12,25.83,37.48,51.98
93,93,1148A,121.703,31.1907,浦东川沙,上海,52.87,41.95,39.68,38.1,34.8,28.53,26.54,21.47,22.3,23.12,34.54,49.25
94,94,1149A,121.533,31.2284,浦东新区监测站,上海,52.62,42.24,40.19,40.02,35.42,32.19,27.91,22.46,23.23,25.18,34.7,47.73
95,95,1150A,121.577,31.2071,浦东张江,上海,54.87,45.14,41.85,40.4,35.61,32.91,28.71,24.87,25.78,25.24,37.59,49.28
96,96,1151A,118.8086,32.1065,迈皋桥,南京,72.29,54.05,50.23,40.64,37.8,32.78,25.31,22.44,26.42,30.87,40.28,60.93
